ts	regime	predicted_edge_bps	confidence	should_trade	threshold_used	reason	realized_pnl_usd
2026-04-05T06:41:04.449035+00:00	warmup	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.478467+00:00	warmup	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.506363+00:00	warmup	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.534824+00:00	warmup	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.564318+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.592898+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.621842+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.649285+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.677417+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.705449+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.733562+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.761278+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.789462+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.819683+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.848962+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.877428+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.905536+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.933631+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.962867+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:04.991570+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.020807+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.048972+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.124544+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.156132+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.187851+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.217602+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.246192+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.274650+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.302606+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.331245+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.359411+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.387025+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.415629+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.444212+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.472687+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.500216+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.528755+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.557477+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.585807+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.614282+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.642345+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.670342+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.698556+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.726625+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.755371+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.784895+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.813119+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.841788+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.871037+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.900530+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.929437+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
2026-04-05T06:41:05.958512+00:00	quiet	-0.000000	0.024500	False	0.896325	low_information_signal_suppressed	
