ts	regime	predicted_edge_bps	confidence	should_trade	threshold_used	reason	realized_pnl_usd
2026-04-05T06:32:50.328449+00:00	warmup	-0.000000	0.061875	False	2.045887	low_signal_confidence	
2026-04-05T06:32:50.356713+00:00	warmup	-0.000000	0.061875	False	2.045887	low_signal_confidence	
2026-04-05T06:32:50.384840+00:00	warmup	-0.000000	0.061875	False	2.045887	low_signal_confidence	
2026-04-05T06:32:50.412400+00:00	warmup	-0.000000	0.061875	False	2.045887	low_signal_confidence	
2026-04-05T06:32:50.441344+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.469549+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.497568+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.525720+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.553534+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.581438+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.610675+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.637756+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.666047+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.694631+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.735561+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.852122+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.881159+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.908840+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.936742+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.965469+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:50.994873+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.022168+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.050573+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.078799+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.106693+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.135856+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.163144+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.191621+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.219454+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.247695+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.275361+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.304517+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.333610+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.361730+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.390034+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.417753+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.445302+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.474175+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.501986+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.530368+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.558874+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.586804+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.614852+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.642844+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.671226+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.699392+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.728671+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.755900+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.784535+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.813141+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.841412+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.870155+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.897574+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.926735+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.954652+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:51.981932+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.011078+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.039539+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.067320+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.095659+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.122729+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.151352+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.181701+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.209520+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.236814+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.265066+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.294018+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.364199+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.396821+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.425893+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.453622+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.482119+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.509928+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.537926+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.565275+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.593639+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.622941+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.651843+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.679927+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.707621+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.736662+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.836685+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.865253+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.893207+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.921272+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.948745+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:52.978471+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.006841+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.034638+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.061965+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.090654+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.118559+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.147488+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.175536+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.204190+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.232485+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.260324+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.288544+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.317162+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.344463+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.373977+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.401170+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.428928+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.457558+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.485225+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.514378+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.542770+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.571071+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.599290+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
2026-04-05T06:32:53.627751+00:00	quiet	-0.000000	0.211875	False	2.118219	low_signal_confidence	
